seq;freq_ratio;harmonic;amp_ratio;track;freq;amp;newflag
29;14.5372;-1;1.49101;5;582.721;0.00298853;0
29;2.23795;-1;0.865677;6;89.7082;0.00173513;1
29;9.5298;-1;0.799456;8;382.001;0.0016024;0
29;4.35332;-1;3.23672;9;174.502;0.00648756;0
29;2.37686;-1;3.56602;13;95.2764;0.00714761;0
29;4.24536;-1;3.73066;15;170.175;0.00747761;1
29;6.28549;-1;0.385428;16;251.953;0.000772537;1
29;12.6052;-1;0.918266;17;505.279;0.00184054;0
29;1;1;1;10;40.0849;0.00200436;0
29;3.02917;3;3.6601;18;121.424;0.00733617;0
29;5.0951;5;5.16478;0;204.237;0.0103521;0
29;5.84696;6;0.647177;3;234.375;0.00129718;0
29;7.01636;7;0.52247;19;281.25;0.00104722;0
29;7.84451;8;1.13319;7;314.447;0.00227132;0
29;8.03502;8;1.18322;12;322.083;0.00237161;0
29;8.80567;9;0.661209;2;352.974;0.0013253;0
29;9.99325;10;0.896879;4;400.578;0.00179767;0
29;12.1325;12;0.338771;11;486.328;0.000679021;0
29;17.1761;17;0.996879;14;688.501;0.00199811;0
29;19.5708;20;0.865619;1;784.495;0.00173502;0
30;2.13549;-1;0.752028;0;212.715;0.00727624;0
30;2.27;-1;0.360382;3;226.113;0.00348687;0
30;0.941176;-1;0.308568;6;93.75;0.00298554;0
30;3.11765;-1;0.183638;7;310.547;0.00177679;0
30;2.64706;-1;0.072;8;263.672;0.000696635;1
30;1.7408;-1;0.68538;9;173.4;0.00663139;0
30;0.464324;-1;0.254253;10;46.251;0.00246002;0
30;4.83914;-1;0.179978;11;482.024;0.00174138;0
30;1.58824;-1;0.602089;15;158.203;0.00582551;0
30;2.52941;-1;0.128428;16;251.953;0.0012426;0
30;1.27518;-1;0.657569;18;127.02;0.0063623;0
30;4.40016;-1;0.0898705;19;438.297;0.00086954;1
30;1;1;1;13;99.6094;0.00967549;0
30;1.96638;2;0.696937;2;195.869;0.0067432;1
30;4.025;4;0.319918;4;400.928;0.00309536;0
30;3.98673;4;0.144844;12;397.116;0.00140144;1
30;5.04963;5;0.2092;17;502.99;0.00202411;0
30;5.86735;6;0.316116;5;584.443;0.00305858;0
30;6.88043;7;0.220204;14;685.355;0.00213058;0
30;7.84593;8;0.191858;1;781.528;0.00185632;0
31;1.26516;-1;0.530415;0;215.262;0.0119563;0
31;4.60789;-1;0.0836836;1;784.017;0.00188634;0
31;1.11712;-1;0.331226;2;190.074;0.00746629;0
31;1.33575;-1;0.419121;3;227.273;0.00944756;0
31;3.44226;-1;0.12909;5;585.69;0.00290987;0
31;0.826493;-1;0.394329;6;140.625;0.00888872;1
31;1.7563;-1;0.107729;7;298.828;0.00242837;0
31;1.54967;-1;0.0714411;8;263.672;0.00161038;0
31;0.309935;-1;0.201799;10;52.7344;0.00454884;0
31;2.85321;-1;0.0837214;11;485.464;0.0018872;0
31;2.34173;-1;0.142098;12;398.438;0.00320309;0
31;0.582785;-1;0.35195;13;99.1589;0.00793345;0
31;0.373146;-1;0.121783;14;63.4896;0.00274516;1
31;2.27168;-1;0.0861134;15;386.52;0.00194112;1
31;0.798263;-1;0.56085;18;135.822;0.0126423;0
31;2.54835;-1;0.0645381;19;433.594;0.00145478;0
31;1;1;1;4;170.147;0.0225414;1
31;1.01405;1;0.768829;9;172.537;0.0173305;0
31;1.95109;2;0.0658753;16;331.971;0.00148492;1
31;2.956;3;0.103615;17;502.954;0.00233563;0
32;4.2025;-1;2.6464;0;213.224;0.0114187;0
32;3.49983;-1;1.98652;2;177.572;0.00857148;1
32;11.5371;-1;0.643256;5;585.364;0.00277554;0
32;13.4355;-1;0.531791;6;681.681;0.00229459;1
32;5.76939;-1;0.510422;7;292.724;0.00220239;0
32;8.57844;-1;0.530465;8;435.247;0.00228887;1
32;3.39388;-1;2.65172;9;172.196;0.0114417;0
32;9.56499;-1;0.568103;11;485.303;0.00245127;0
32;1.21782;-1;1.07175;14;61.7892;0.0046244;0
32;7.6514;-1;0.931964;15;388.212;0.00402127;0
32;6.50466;-1;0.515478;16;330.029;0.0022242;0
32;2.69807;-1;2.03907;18;136.893;0.00879824;0
32;8.4209;-1;0.486427;19;427.254;0.00209885;0
32;1;1;1;10;50.7374;0.00431483;0
32;2.04407;2;2.45308;13;103.711;0.0105846;0
32;5.90531;6;1.02742;3;299.62;0.00443316;1
32;7.16003;7;0.505919;4;363.281;0.00218296;1
32;7.83285;8;1.1617;12;397.418;0.00501253;0
32;9.87261;10;0.684834;17;500.91;0.00295494;0
32;15.4079;15;0.485992;1;781.754;0.00209697;0
33;0.139164;-7;0.232667;14;5.85938;0.000834416;1
33;4.20525;-1;4.01852;2;177.059;0.0144117;0
33;2.08745;-1;0.420661;7;87.8906;0.00150862;1
33;9.67737;-1;1.71291;8;407.458;0.00614301;1
33;11.5286;-1;0.960193;11;485.404;0.00344354;0
33;9.48123;-1;3.96838;12;399.2;0.0142318;0
33;2.51436;-1;3.42573;13;105.865;0.0122857;0
33;9.2926;-1;4.34013;15;391.258;0.015565;0
33;3.2773;-1;3.30271;18;137.988;0.0118445;0
33;13.5882;-1;0.493827;19;572.123;0.00177102;1
33;1;1;1;10;42.1042;0.00358631;0
33;4.03979;4;4.90842;9;170.092;0.0176031;0
33;5.00474;5;3.72632;0;210.721;0.0133637;0
33;7.10177;7;1.20317;3;299.015;0.00431492;0
33;7.8409;8;0.997365;16;330.135;0.00357686;0
33;9.04563;9;1.26527;4;380.859;0.00453765;1
33;11.8594;12;1.03089;17;499.33;0.0036971;0
33;13.9925;14;0.572043;5;589.145;0.00205152;0
33;16.2511;16;0.66407;6;684.24;0.00238156;0
33;18.5271;19;0.695317;1;780.071;0.00249362;0
34;4.73311;-1;3.0898;0;209.322;0.0153874;0
34;3.43866;-1;4.93141;2;152.075;0.0245587;1
34;6.71219;-1;1.36556;3;296.847;0.00680056;0
34;9.29033;-1;1.4072;8;410.865;0.00700793;0
34;3.67577;-1;6.13406;9;162.561;0.030548;0
34;2.43114;-1;2.8352;13;107.517;0.0141195;0
34;7.58438;-1;1.01879;16;335.42;0.00507362;0
34;1;1;1;10;44.2251;0.00498006;0
34;8.16588;8;0.973914;4;361.137;0.00485015;0
34;9.05433;9;2.68556;12;400.428;0.0133743;0
34;8.79133;9;2.70957;15;388.797;0.0134938;0
34;10.9758;11;1.06232;11;485.406;0.00529039;0
34;11.2134;11;1.05347;17;495.913;0.00524636;0
34;13.3206;13;0.398873;5;589.103;0.00198641;0
34;12.9544;13;0.382463;19;572.907;0.00190469;0
34;15.3688;15;0.529098;6;679.688;0.00263494;0
34;17.612;18;0.584913;1;778.892;0.0029129;0
34;18.1744;18;0.351885;7;803.763;0.00175241;1
34;19.0638;19;0.300289;18;843.097;0.00149546;1
34;24.9318;25;0.280242;14;1102.61;0.00139562;1
35;1.36432;-1;0.402986;0;208.967;0.0167407;0
35;0.944563;-1;0.820811;3;144.675;0.0340979;1
35;2.36419;-1;0.166501;4;362.115;0.00691671;0
35;3.84595;-1;0.0530148;5;589.071;0.00220232;0
35;4.45159;-1;0.0638073;6;681.835;0.00265066;0
35;5.23942;-1;0.0534865;7;802.503;0.00222192;0
35;2.6841;-1;0.259118;8;411.114;0.0107642;0
35;-0.0139818;-1;0.0223411;9;-2.14154;0.000928088;1
35;0.309465;-1;0.139319;10;47.3997;0.00578755;0
35;3.1299;-1;0.188199;11;479.395;0.00781808;0
35;2.61642;-1;0.447137;12;400.748;0.0185748;0
35;0.738456;-1;0.461096;13;113.107;0.0191547;0
35;2.54078;-1;0.421015;15;389.163;0.0174897;0
35;2.18643;-1;0.169619;16;334.887;0.00704624;0
35;3.20196;-1;0.182035;17;490.433;0.00756203;0
35;5.53362;-1;0.0429083;18;847.565;0.00178248;0
35;3.71073;-1;0.0386197;19;568.359;0.00160433;0
35;1;1;1;2;153.167;0.0415416;0
35;5.071;5;0.0838689;1;776.708;0.00348405;0
35;7.19871;7;0.0447296;14;1102.6;0.00185814;0
36;0.0471917;-21;0.0533369;9;11.7188;0.00198778;0
36;3.12966;-1;0.122703;1;777.164;0.00457295;0
36;0.655376;-1;1.07317;2;162.745;0.0399953;0
36;0.570246;-1;1.04297;3;141.605;0.0388698;0
36;1.34106;-1;0.249289;4;333.016;0.0092906;0
36;2.74325;-1;0.0796126;6;681.211;0.00296703;0
36;3.23408;-1;0.0703112;7;803.096;0.00262038;0
36;0.217252;-1;0.158384;10;53.9486;0.0059027;0
36;1.60575;-1;0.701318;12;398.745;0.026137;0
36;0.470152;-1;0.51078;13;116.749;0.0190359;0
36;4.45441;-1;0.0621273;14;1106.13;0.00231538;0
36;1.57724;-1;0.786192;15;391.665;0.0293001;0
36;1.2158;-1;0.323372;16;301.91;0.0120515;0
36;3.41797;-1;0.0607869;18;848.759;0.00226543;0
36;2.29324;-1;0.0663039;19;569.462;0.00247103;0
36;1.02661;1;1.08339;0;254.932;0.0403761;0
36;1;1;1;5;248.322;0.0372683;1
36;1.98776;2;0.248433;8;493.605;0.00925868;1
36;1.95382;2;0.259283;17;485.178;0.00966305;0
36;6.03996;6;0.0602951;11;1499.86;0.0022471;1
37;0.0597806;-17;0.12195;9;23.4375;0.00461527;0
37;0.647519;-1;1.26356;0;253.865;0.0478202;0
37;0.4266;-1;1.34998;2;167.252;0.0510909;0
37;0.356187;-1;1.38748;3;139.646;0.0525103;0
37;0.839246;-1;0.288391;4;329.034;0.0109144;0
37;0.627466;-1;1.20068;5;246.003;0.0454404;0
37;1.73799;-1;0.0906717;6;681.392;0.00343154;0
37;1.42439;-1;0.0967086;8;558.444;0.00366;1
37;0.150133;-1;0.196111;10;58.8608;0.00742196;0
37;3.82622;-1;0.0739796;11;1500.1;0.00279981;0
37;0.301773;-1;0.772985;13;118.313;0.0292542;0
37;2.83459;-1;0.0706687;14;1111.32;0.00267451;0
37;0.774142;-1;0.397734;16;303.509;0.0150525;0
37;1.2265;-1;0.207752;17;480.859;0.00786252;0
37;2.16696;-1;0.0749399;18;849.574;0.00283615;0
37;1.44372;-1;0.122047;19;566.022;0.00461896;0
37;1.01604;1;0.895236;12;398.347;0.0338808;0
37;1;1;1;15;392.059;0.0378457;0
37;1.98279;2;0.141464;1;777.369;0.00535379;0
37;2.04844;2;0.0824847;7;803.109;0.00312169;0
38;3.13845;-1;0.0825308;1;773.978;0.00612485;0
38;0.662381;-1;0.870536;2;163.351;0.064605;0
38;0.570072;-1;0.914313;3;140.586;0.0678539;0
38;2.37606;-1;0.03901;4;585.962;0.00289505;1
38;2.76249;-1;0.0539532;6;681.26;0.00400403;0
38;3.2333;-1;0.0466241;7;797.368;0.00346011;0
38;2.27568;-1;0.0815971;8;561.209;0.00605556;0
38;0.118392;-1;0.0825536;9;29.1968;0.00612655;0
38;0.261355;-1;0.169565;10;64.4531;0.0125839;0
38;1.61493;-1;0.531284;12;398.26;0.0394281;0
38;0.47661;-1;0.561892;13;117.537;0.0416996;0
38;4.50783;-1;0.0445943;14;1111.68;0.00330947;0
38;1.59001;-1;0.594617;15;392.115;0.0441283;0
38;1.23009;-1;0.247845;16;303.355;0.0183933;0
38;3.44668;-1;0.0467435;18;849.991;0.00346898;0
38;2.30635;-1;0.0776579;19;568.773;0.00576323;0
38;1.02491;1;0.954898;0;252.755;0.0708658;0
38;1;1;1;5;246.611;0.074213;0
38;1.94561;2;0.13448;17;479.81;0.00998017;0
38;6.08394;6;0.0456587;11;1500.37;0.00338847;0
39;3.86763;-1;4.41952;0;241.022;0.0641066;1
39;12.4208;-1;0.472589;1;774.036;0.00685506;0
39;2.6131;-1;5.43869;2;162.842;0.07889;0
39;0.48353;-1;0.682998;9;30.1325;0.00990712;0
39;6.38468;-1;2.81258;12;397.879;0.0407974;0
39;1.81845;-1;3.89234;13;113.322;0.0564598;0
39;6.27762;-1;3.16243;15;391.207;0.0458721;0
39;7.63374;-1;0.803785;17;475.717;0.0116592;0
39;1;1;1;10;62.3177;0.0145053;0
39;3.98653;4;4.73144;5;248.431;0.0686312;0
39;4.8796;5;1.50107;16;304.085;0.0217735;0
39;8.95748;9;0.461889;3;558.209;0.00669986;1
39;9.05112;9;0.489042;8;564.045;0.00709372;0
39;10.9337;11;0.323892;6;681.361;0.00469817;0
39;11.9531;12;0.293155;4;744.887;0.00425231;1
39;12.8915;13;0.284724;7;803.371;0.00413001;0
39;13.7708;14;0.453994;18;858.165;0.00658534;0
39;13.6583;14;0.492453;19;851.153;0.0071432;1
39;17.7687;18;0.2874;14;1107.3;0.00416884;0
39;24.0789;24;0.275333;11;1500.54;0.0039938;0
40;6.70644;-1;4.15634;5;246.262;0.0444526;0
40;1.88795;-1;1.93719;10;69.3262;0.0207185;0
40;10.6523;-1;4.58084;15;391.154;0.0489927;0
40;1;1;1;9;36.7203;0.0106951;0
40;3.03835;3;6.41695;13;111.569;0.0686301;0
40;8.15323;8;2.39915;16;299.389;0.0256592;0
40;10.8373;11;4.04801;12;397.95;0.043294;0
40;12.9398;13;1.34889;17;475.154;0.0144266;0
40;15.0842;15;0.66765;3;553.895;0.00714061;0
40;15.2976;15;0.761909;8;561.732;0.00814871;0
40;18.8712;19;0.474584;2;692.957;0.00507574;1
40;18.5988;19;0.590715;6;682.951;0.00631777;0
40;20.1884;20;0.45222;4;741.323;0.00483655;0
40;21.0724;21;0.724859;1;773.784;0.00775246;0
40;21.8799;22;0.433472;7;803.434;0.00463603;0
40;23.4005;23;0.490723;18;859.273;0.00524834;0
40;23.0496;23;0.477269;19;846.386;0.00510445;0
40;30.0482;30;0.447081;14;1103.38;0.00478159;0
40;41.0647;41;0.644152;0;1507.91;0.00688928;1
40;40.9242;41;0.840518;11;1502.75;0.00898945;0
41;3.83843;-1;1.69271;0;241.049;0.0838606;1
41;1.71031;-1;1.47633;10;107.405;0.0731404;0
41;0.839736;-1;0.513716;12;52.7344;0.0254506;1
41;2.32651;-1;2.28347;13;146.102;0.113128;0
41;6.23982;-1;0.688328;15;391.853;0.0341012;0
41;4.84918;-1;0.575058;16;304.522;0.0284896;0
41;7.56026;-1;0.353027;17;474.775;0.0174897;0
41;8.30406;-1;0.0499332;19;521.484;0.00247379;1
41;1;1;1;9;62.7987;0.0495421;0
41;3.94394;4;1.7342;5;247.674;0.085916;0
41;8.84462;9;0.167466;3;555.431;0.00829663;0
41;8.96888;9;0.1639;8;563.234;0.00811997;0
41;11.0406;11;0.123541;2;693.338;0.00612046;0
41;10.8792;11;0.149685;6;683.201;0.00741571;0
41;12.3149;12;0.172794;1;773.359;0.00856056;0
41;11.7861;12;0.108843;4;740.154;0.00539231;0
41;12.7782;13;0.102685;7;802.456;0.00508722;0
41;13.6879;14;0.10462;18;859.581;0.0051831;0
41;17.6403;18;0.110469;14;1107.79;0.00547285;0
41;23.9696;24;0.102986;11;1505.26;0.00510215;0
42;8.43227;-1;0.180701;0;556.59;0.00958041;1
42;10.5054;-1;0.205275;2;693.43;0.0108833;0
42;8.47129;-1;0.355533;3;559.166;0.0188497;0
42;3.72198;-1;1.1588;5;245.677;0.0614371;0
42;8.47533;-1;0.236297;6;559.432;0.012528;1
42;10.587;-1;0.173382;7;698.818;0.00919234;1
42;1.61203;-1;1.63921;10;106.405;0.0869077;0
42;2.21237;-1;2.45257;13;146.032;0.13003;0
42;4.6197;-1;0.597453;16;304.933;0.0316757;0
42;1;1;1;9;66.0071;0.053018;0
42;5.86815;6;0.738721;15;387.34;0.0391655;0
42;7.18575;7;0.389084;17;474.311;0.0206284;0
42;7.97668;8;0.0528897;19;526.518;0.00280411;0
42;11.2064;11;0.112118;4;739.703;0.00594428;0
42;11.7142;12;0.175433;1;773.218;0.00930108;0
42;13.1195;13;0.121821;8;865.981;0.00645871;1
42;13.0403;13;0.188008;18;860.755;0.00996782;0
42;14.3047;14;0.0628948;12;944.21;0.00333455;1
42;16.7843;17;0.114711;14;1107.89;0.00608177;0
42;22.8062;23;0.1067;11;1505.37;0.00565704;0
43;2.29762;-1;0.111231;0;553.22;0.0138594;0
43;3.18976;-1;0.0779846;1;768.028;0.00971689;0
43;2.844;-1;0.0639133;2;684.778;0.00796361;0
43;2.32041;-1;0.0860528;3;558.707;0.0107222;0
43;0.771546;-1;0.616545;6;185.772;0.0768216;1
43;3.59413;-1;0.0594131;8;865.393;0.00740288;0
43;0.276534;-1;0.602292;9;66.5836;0.0750456;0
43;6.25268;-1;0.0493807;11;1505.52;0.00615283;0
43;0.609635;-1;1.16423;13;146.788;0.145064;0
43;4.60125;-1;0.053209;14;1107.89;0.00662985;0
43;1.62746;-1;0.349807;15;391.86;0.043586;0
43;1.26552;-1;0.278118;16;304.711;0.0346535;0
43;3.57175;-1;0.0951064;18;860.005;0.0118503;0
43;1.0227;1;0.873343;5;246.245;0.108819;0
43;1;1;1;7;240.78;0.1246;1
43;1.96994;2;0.190372;17;474.321;0.0237204;0
43;3.05171;3;0.0446947;4;734.79;0.00556896;0
43;3.93605;4;0.0311875;12;947.721;0.00388597;0
43;4.89243;5;0.0323485;19;1178;0.00403062;1
43;6.98229;7;0.0326831;10;1681.19;0.00407231;1
44;3.62755;-1;0.0524524;0;551.093;0.00816843;0
44;4.5133;-1;0.0580637;2;685.655;0.00904228;0
44;3.86139;-1;0.0236757;3;586.617;0.00368703;0
44;4.83096;-1;0.038532;4;733.913;0.0060006;0
44;5.27816;-1;0.0397191;5;801.852;0.00618547;1
44;1.22587;-1;0.532623;6;186.233;0.0829457;0
44;1.58762;-1;0.494774;7;241.189;0.0770513;0
44;5.68241;-1;0.0474127;8;863.265;0.00738361;0
44;0.464418;-1;0.642524;9;70.5538;0.100061;0
44;6.21256;-1;0.0274185;12;943.805;0.0042699;0
44;7.29308;-1;0.0456082;14;1107.95;0.00710259;0
44;2.57952;-1;0.307072;15;391.878;0.0478205;0
44;3.12123;-1;0.171767;17;474.173;0.0267494;0
44;5.64663;-1;0.0746769;18;857.829;0.0116295;0
44;1;1;1;13;151.919;0.155731;0
44;2.00583;2;0.240391;16;304.723;0.0374363;0
44;5.05478;5;0.0656958;1;767.916;0.0102308;0
44;7.78573;8;0.0266878;19;1182.8;0.0041561;0
44;9.91087;10;0.0422204;11;1505.65;0.00657501;0
44;11.0659;11;0.0282304;10;1681.12;0.00439634;0
45;3.61849;-1;0.0536787;0;551.166;0.00917919;0
45;4.54256;-1;0.0866067;2;691.92;0.0148099;0
45;3.85112;-1;0.0243013;3;586.601;0.00415557;0
45;1.26482;-1;0.369741;4;192.657;0.0632266;1
45;5.25643;-1;0.0390521;5;800.656;0.006678;0
45;1.19708;-1;0.686222;6;182.338;0.117346;0
45;1.58198;-1;0.50322;7;240.966;0.0860518;0
45;5.66011;-1;0.0500996;8;862.145;0.00856714;0
45;0.462987;-1;0.761585;9;70.5219;0.130233;0
45;7.27412;-1;0.0437322;14;1107.99;0.0074783;0
45;2.57365;-1;0.300395;15;392.017;0.0513682;0
45;3.11182;-1;0.173244;17;473.991;0.0296251;0
45;5.63209;-1;0.0781415;18;857.878;0.0133624;0
45;4.58808;-1;0.0679696;19;698.854;0.011623;1
45;1;1;1;13;152.319;0.171002;0
45;2.00096;2;0.230964;16;304.785;0.0394953;0
45;5.07765;5;0.0613369;1;773.426;0.0104888;0
45;6.17232;6;0.0255563;12;940.165;0.00437019;0
45;9.88566;10;0.0404017;11;1505.78;0.00690878;0
45;11.0362;11;0.027262;10;1681.03;0.00466186;0
46;4.6729;-1;0.0814747;0;551.536;0.0102146;0
46;6.50434;-1;0.0838967;1;767.699;0.0105183;0
46;5.77031;-1;0.0700256;2;681.062;0.00877925;0
46;1.58163;-1;0.770742;6;186.678;0.0966295;0
46;0.597922;-1;1.3049;9;70.5719;0.163598;0
46;1.28608;-1;1.44573;13;151.794;0.181254;0
46;9.3878;-1;0.0618907;14;1108.03;0.00775936;0
46;3.32169;-1;0.432465;15;392.054;0.054219;0
46;2.58314;-1;0.326657;16;304.885;0.0409537;0
46;7.2861;-1;0.0690842;18;859.969;0.00866123;0
46;1;1;1;4;118.029;0.125372;1
46;2.03907;2;0.757476;7;240.668;0.0949662;0
46;4.01467;4;0.257099;17;473.846;0.032233;0
46;4.91908;5;0.0397187;3;580.593;0.00497961;0
46;5.98621;6;0.0717329;8;706.545;0.0089933;1
46;5.92711;6;0.105986;19;699.57;0.0132877;0
46;6.8308;7;0.0432218;5;806.231;0.00541881;0
46;7.99537;8;0.0409734;12;943.683;0.00513692;0
46;12.7588;13;0.0570155;11;1505.9;0.00714815;0
46;14.2419;14;0.0387316;10;1680.95;0.00485586;0
47;4.66884;-1;0.0862343;0;551.199;0.0112502;0
47;6.50404;-1;0.080268;1;767.861;0.0104718;0
47;3.27224;-1;0.378191;2;386.318;0.049339;1
47;6.78884;-1;0.0489851;5;801.485;0.00639061;0
47;1.58195;-1;0.78724;6;186.763;0.102704;0
47;0.596961;-1;1.52994;9;70.4767;0.199596;0
47;1.28615;-1;1.46252;13;151.842;0.190801;0
47;9.3848;-1;0.060825;14;1107.96;0.00793525;0
47;3.35558;-1;0.245185;15;396.157;0.0319869;0
47;2.58486;-1;0.322704;16;305.167;0.0421;0
47;7.28494;-1;0.0708417;18;860.054;0.00924203;0
47;1;1;1;4;118.059;0.13046;0
47;2.03608;2;0.795329;7;240.378;0.103759;0
47;3.97156;4;0.295068;10;468.879;0.0384947;1
47;4.02416;4;0.232543;17;475.089;0.0303377;0
47;4.91808;5;0.0421456;3;580.624;0.00549834;0
47;5.94039;6;0.0906981;8;701.317;0.0118325;0
47;5.87579;6;0.128615;19;693.691;0.0167792;0
47;7.99126;8;0.0422226;12;943.441;0.00550838;0
47;12.7567;13;0.0558549;11;1506.05;0.00728685;0
48;4.67316;-1;0.0905087;0;550.741;0.0120462;0
48;6.51381;-1;0.0762625;1;767.666;0.0101501;0
48;5.2576;-1;0.0361052;2;619.619;0.00480538;1
48;1.58432;-1;0.810231;6;186.715;0.107837;0
48;0.59845;-1;1.78421;9;70.5285;0.237468;0
48;1.29036;-1;1.48588;13;152.071;0.197762;0
48;9.39996;-1;0.0600523;14;1107.8;0.00799259;0
48;3.32692;-1;0.431583;15;392.084;0.057441;0
48;2.58677;-1;0.322067;16;304.856;0.0428651;0
48;7.29893;-1;0.073137;18;860.194;0.00973409;0
48;1;1;1;4;117.852;0.133094;0
48;2.03462;2;0.845738;7;239.784;0.112563;0
48;4.01926;4;0.273113;17;473.678;0.0363497;0
48;4.9674;5;0.0419928;3;585.419;0.00558899;0
48;5.91192;6;0.0903536;19;696.732;0.0120255;0
48;6.80149;7;0.0470766;5;801.57;0.00626561;0
48;8.0037;8;0.0438253;12;943.252;0.00583287;0
48;10.0416;10;0.0353953;8;1183.42;0.0047109;1
48;12.7805;13;0.0550178;11;1506.21;0.00732253;0
48;14.2271;14;0.0373299;10;1676.69;0.00496838;1
49;5.45338;-1;0.168749;2;385.003;0.0466118;1
49;8.29376;-1;0.0215919;3;585.532;0.0059641;0
49;1.66748;-1;0.481775;4;117.723;0.133076;0
49;11.3548;-1;0.0220873;5;801.639;0.00610095;0
49;2.64682;-1;0.400721;6;186.863;0.110687;0
49;3.38887;-1;0.437281;7;239.251;0.120786;0
49;7.33232;-1;0.0189593;10;517.655;0.00523692;1
49;2.15618;-1;0.733604;13;152.224;0.202636;0
49;5.70829;-1;0.139358;15;403;0.0384933;0
49;4.31589;-1;0.155375;16;304.698;0.0429175;0
49;6.7067;-1;0.137321;17;473.487;0.0379306;0
49;1;1;1;9;70.5991;0.276219;0
49;7.79747;8;0.0466422;0;550.495;0.0128835;0
49;9.87401;10;0.047365;19;697.096;0.0130831;0
49;10.7738;11;0.0326302;1;760.619;0.00901309;0
49;11.0415;11;0.0286428;8;779.521;0.00791171;1
49;12.1851;12;0.0368059;18;860.255;0.0101665;0
49;13.3616;13;0.0220449;12;943.319;0.00608924;0
49;15.6908;16;0.0287499;14;1107.76;0.00794127;0
49;21.3366;21;0.0262736;11;1506.35;0.00725728;0
50;5.43301;-1;0.140259;2;384.063;0.0441849;0
50;2.86436;-1;0.114213;3;202.483;0.0359799;1
50;1.73834;-1;0.421804;4;122.884;0.132878;0
50;11.3412;-1;0.0188069;5;801.72;0.00592462;0
50;2.62831;-1;0.318648;6;185.797;0.100382;0
50;3.38111;-1;0.402849;7;239.013;0.126907;0
50;4.69805;-1;0.0706669;10;332.108;0.0222618;1
50;2.15195;-1;0.654087;13;152.123;0.206053;0
50;5.68669;-1;0.127897;15;401.995;0.0402908;0
50;4.31439;-1;0.134385;16;304.987;0.0423346;0
50;6.69443;-1;0.124241;17;473.234;0.0391388;0
50;1;1;1;9;70.6906;0.315024;0
50;7.78609;8;0.0431515;0;550.404;0.0135938;0
50;9.86691;10;0.0444693;19;697.498;0.0140089;0
50;10.7618;11;0.0276092;1;760.755;0.00869756;0
50;11.0232;11;0.0245903;8;779.237;0.00774654;0
50;12.1709;12;0.0334179;18;860.371;0.0105274;0
50;13.347;13;0.0199339;12;943.504;0.00627967;0
50;15.6693;16;0.024676;14;1107.68;0.00777354;0
50;21.3108;21;0.0225269;11;1506.47;0.00709651;0
51;7.74294;-1;0.0396623;0;547.608;0.0139546;0
51;5.45171;-1;0.140021;2;385.564;0.0492642;0
51;2.86259;-1;0.117543;3;202.453;0.0413557;0
51;1.72972;-1;0.355846;4;122.332;0.125199;0
51;5.60501;-1;0.137538;5;396.406;0.0483907;1
51;2.61602;-1;0.278227;6;185.014;0.09789;0
51;3.37446;-1;0.376526;7;238.654;0.132475;0
51;4.63922;-1;0.0614145;10;328.102;0.0216078;0
51;9.56638;-1;0.0253839;12;676.569;0.00893095;1
51;2.15534;-1;0.583583;13;152.433;0.205325;0
51;5.63067;-1;0.0674357;15;398.221;0.0237263;0
51;4.31542;-1;0.116288;16;305.202;0.0409142;0
51;6.65106;-1;0.114794;17;470.387;0.0403884;0
51;1;1;1;9;70.7235;0.351835;0
51;9.87991;10;0.0410158;19;698.742;0.0144308;0
51;10.713;11;0.023633;1;757.662;0.00831493;0
51;11.0032;11;0.0213728;8;778.184;0.00751972;0
51;12.1675;12;0.0308047;18;860.527;0.0108382;0
51;15.6614;16;0.0213354;14;1107.63;0.00750653;0
51;21.303;21;0.0194711;11;1506.62;0.0068506;0
52;5.38653;-1;0.113306;2;380.657;0.0437001;0
52;2.87221;-1;0.108064;3;202.974;0.0416786;0
52;1.72296;-1;0.298916;4;121.759;0.115287;0
52;6.35591;-1;0.0432758;5;449.161;0.0166908;1
52;2.6308;-1;0.238005;6;185.914;0.0917948;0
52;3.34023;-1;0.352937;7;236.048;0.136122;0
52;4.70968;-1;0.046569;10;332.825;0.0179609;0
52;9.57411;-1;0.0226196;12;676.586;0.00872404;0
52;2.1642;-1;0.528409;13;152.94;0.203799;0
52;5.64922;-1;0.119195;15;399.221;0.0459715;0
52;4.32126;-1;0.101149;16;305.376;0.0390115;0
52;6.66627;-1;0.104531;17;471.094;0.0403158;0
52;1;1;1;9;70.6683;0.385684;0
52;7.78105;8;0.0382855;0;549.874;0.0147661;0
52;9.89186;10;0.0393089;19;699.041;0.0151608;0
52;10.7679;11;0.0211568;1;760.951;0.00815983;0
52;11.0098;11;0.0185849;8;778.045;0.00716789;0
52;12.1798;12;0.0287488;18;860.724;0.011088;0
52;15.6726;16;0.0185442;14;1107.55;0.00715222;0
52;21.322;21;0.0169336;11;1506.79;0.00653102;0
53;7.77163;-1;0.0366403;0;549.375;0.0152584;0
53;5.3861;-1;0.101632;2;380.742;0.0423237;0
53;1.67062;-1;0.262256;4;118.096;0.109214;0
53;6.33095;-1;0.0387334;5;447.534;0.0161301;0
53;2.65411;-1;0.235239;6;187.619;0.0979628;0
53;3.33366;-1;0.341583;7;235.656;0.142249;0
53;4.63597;-1;0.0415924;10;327.716;0.0173207;0
53;9.61008;-1;0.0203906;12;679.335;0.00849146;0
