#seq, freq_ratio, harmonic, amp_ratio, tracknum, f, amp, newflag, env, pitch,note
17,6.93911,7,0.096513,0,410.739,1.56001e-05,0,24.8431,0,87.3354
17,1.46593,-1,0.340559,1,86.7711,5.50472e-05,0,24.8431,0,87.3354
17,8.98176,9,0.193009,2,531.646,3.11976e-05,0,24.8431,0,87.3354
17,3.99953,4,0.156205,3,236.74,2.52487e-05,0,24.8431,0,87.3354
17,2.88134,-1,0.279882,4,170.552,4.52395e-05,0,24.8431,0,87.3354
17,3.66262,-1,0.0877569,5,216.797,1.41848e-05,0,24.8431,0,87.3354
17,8.82091,9,0.16389,6,522.125,2.64909e-05,0,24.8431,0,87.3354
17,18.1042,18,0.0851232,7,1071.62,1.37591e-05,0,24.8431,0,87.3354
17,16.5551,17,0.126966,8,979.927,2.05225e-05,0,24.8431,0,87.3354
17,12.2848,12,0.084868,9,727.16,1.37179e-05,1,24.8431,0,87.3354
17,0.474287,-1,0.306881,10,28.0739,4.96035e-05,0,24.8431,0,87.3354
17,1.96112,2,0.454721,11,116.082,7.35001e-05,0,24.8431,0,87.3354
17,9.39235,-1,0.138404,12,555.95,2.23713e-05,0,24.8431,0,87.3354
17,1,1,1,13,59.1918,0.000161638,0,24.8431,0,87.3354
17,5.80714,-1,0.123518,14,343.735,1.99651e-05,0,24.8431,0,87.3354
17,5.13911,5,0.158897,15,304.193,2.56838e-05,0,24.8431,0,87.3354
17,12.7567,13,0.119576,16,755.091,1.93281e-05,0,24.8431,0,87.3354
17,13.5338,-1,0.118044,17,801.088,1.90804e-05,0,24.8431,0,87.3354
17,18.5018,19,0.0914508,18,1095.16,1.47819e-05,0,24.8431,0,87.3354
17,6.14307,6,0.109575,19,363.619,1.77115e-05,0,24.8431,0,87.3354
18,25.8443,26,0.0827056,0,1518.04,1.35233e-05,1,25.0216,0,87.3354
18,1.48388,-1,0.301125,1,87.1598,4.92372e-05,0,25.0216,0,87.3354
18,9.06397,9,0.135105,2,532.399,2.20912e-05,0,25.0216,0,87.3354
18,4.03978,4,0.158363,3,237.288,2.58941e-05,0,25.0216,0,87.3354
18,2.89671,-1,0.271588,4,170.146,4.44075e-05,0,25.0216,0,87.3354
18,3.67452,-1,0.0830883,5,215.834,1.35858e-05,0,25.0216,0,87.3354
18,22.638,23,0.0907401,6,1329.71,1.4837e-05,1,25.0216,0,87.3354
18,18.2505,18,0.0984375,7,1072,1.60956e-05,0,25.0216,0,87.3354
18,16.7456,17,0.153409,8,983.601,2.50841e-05,0,25.0216,0,87.3354
18,12.3782,-1,0.0994782,9,727.07,1.62658e-05,0,25.0216,0,87.3354
18,0.473303,-1,0.287916,10,27.8008,4.70775e-05,0,25.0216,0,87.3354
18,1.98,2,0.438847,11,116.301,7.17563e-05,0,25.0216,0,87.3354
18,9.45443,-1,0.160478,12,555.334,2.624e-05,0,25.0216,0,87.3354
18,1,1,1,13,58.7379,0.000163511,0,25.0216,0,87.3354
18,5.80119,-1,0.125162,14,340.75,2.04653e-05,0,25.0216,0,87.3354
18,5.16836,-1,0.164358,15,303.579,2.68744e-05,0,25.0216,0,87.3354
18,12.8649,13,0.141243,16,755.655,2.30948e-05,0,25.0216,0,87.3354
18,13.6373,14,0.135644,17,801.026,2.21793e-05,0,25.0216,0,87.3354
18,18.6417,19,0.10353,18,1094.97,1.69283e-05,0,25.0216,0,87.3354
18,6.17957,-1,0.108904,19,362.975,1.7807e-05,0,25.0216,0,87.3354
19,25.9464,26,0.0971582,0,1517.61,1.60371e-05,0,25.1792,0,87.3354
19,1.49926,-1,0.263416,1,87.6919,4.34799e-05,0,25.1792,0,87.3354
19,9.1106,9,0.161515,2,532.881,2.666e-05,0,25.1792,0,87.3354
19,4.06502,4,0.159721,3,237.764,2.63638e-05,0,25.1792,0,87.3354
19,2.90674,-1,0.258176,4,170.016,4.2615e-05,0,25.1792,0,87.3354
19,7.01221,7,0.107816,5,410.146,1.77964e-05,1,25.1792,0,87.3354
19,22.733,23,0.101898,6,1329.66,1.68195e-05,0,25.1792,0,87.3354
19,18.333,18,0.111276,7,1072.3,1.83674e-05,0,25.1792,0,87.3354
19,16.8184,17,0.183059,8,983.712,3.02162e-05,0,25.1792,0,87.3354
19,11.5019,-1,0.094173,9,672.748,1.55444e-05,0,25.1792,0,87.3354
19,0.478402,-1,0.271495,10,27.9819,4.48136e-05,0,25.1792,0,87.3354
19,1.98577,2,0.424115,11,116.148,7.00053e-05,0,25.1792,0,87.3354
19,9.49077,-1,0.181412,12,555.118,2.99442e-05,0,25.1792,0,87.3354
19,1,1,1,13,58.4902,0.000165062,0,25.1792,0,87.3354
19,5.83269,6,0.123331,14,341.156,2.03573e-05,0,25.1792,0,87.3354
19,5.18475,-1,0.168887,15,303.257,2.78769e-05,0,25.1792,0,87.3354
19,12.9186,13,0.166824,16,755.613,2.75363e-05,0,25.1792,0,87.3354
19,13.6956,14,0.152454,17,801.059,2.51644e-05,0,25.1792,0,87.3354
19,18.7188,19,0.114558,18,1094.87,1.89092e-05,0,25.1792,0,87.3354
19,6.2147,-1,0.102719,19,363.499,1.6955e-05,0,25.1792,0,87.3354
20,26.0507,26,0.111463,0,1517.41,1.85552e-05,0,25.3157,0,87.3354
20,1.52572,-1,0.229984,1,88.8702,3.82854e-05,0,25.3157,0,87.3354
20,9.14939,9,0.187205,2,532.936,3.1164e-05,0,25.3157,0,87.3354
20,4.09726,4,0.165146,3,238.658,2.74918e-05,0,25.3157,0,87.3354
20,3.04461,3,0.20937,4,177.343,3.48537e-05,0,25.3157,0,87.3354
20,2.72459,-1,0.189111,5,158.703,3.14812e-05,1,25.3157,0,87.3354
20,22.829,23,0.111892,6,1329.75,1.86266e-05,0,25.3157,0,87.3354
20,18.4104,18,0.122926,7,1072.37,2.04634e-05,0,25.3157,0,87.3354
20,16.8893,17,0.213067,8,983.77,3.54693e-05,0,25.3157,0,87.3354
20,11.5511,-1,0.105211,9,672.833,1.75145e-05,0,25.3157,0,87.3354
20,0.479447,-1,0.261383,10,27.9269,4.35123e-05,0,25.3157,0,87.3354
20,1.98572,2,0.41047,11,115.665,6.83309e-05,0,25.3157,0,87.3354
20,9.5309,-1,0.20083,12,555.158,3.34321e-05,0,25.3157,0,87.3354
20,1,1,1,13,58.2482,0.00016647,0,25.3157,0,87.3354
20,5.86369,6,0.119896,14,341.549,1.99591e-05,0,25.3157,0,87.3354
20,5.20355,-1,0.170775,15,303.098,2.84289e-05,0,25.3157,0,87.3354
20,12.982,13,0.190598,16,756.181,3.17289e-05,0,25.3157,0,87.3354
20,13.669,14,0.176988,17,796.195,2.94631e-05,0,25.3157,0,87.3354
20,18.7959,19,0.123783,18,1094.83,2.06061e-05,0,25.3157,0,87.3354
20,22.2377,22,0.107231,19,1295.3,1.78506e-05,1,25.3157,0,87.3354
21,26.176,26,0.125016,0,1517.27,2.09698e-05,0,25.4254,0,87.3354
21,1.56412,-1,0.209812,1,90.6629,3.51932e-05,0,25.4254,0,87.3354
21,9.19261,9,0.21079,2,532.842,3.53574e-05,0,25.4254,0,87.3354
21,4.12551,-1,0.17167,3,239.132,2.87954e-05,0,25.4254,0,87.3354
21,3.05619,3,0.212791,4,177.15,3.5693e-05,0,25.4254,0,87.3354
21,2.72445,-1,0.189029,5,157.92,3.17071e-05,0,25.4254,0,87.3354
21,22.9432,23,0.120504,6,1329.88,2.0213e-05,0,25.4254,0,87.3354
21,18.4987,19,0.133343,7,1072.26,2.23665e-05,0,25.4254,0,87.3354
21,16.9735,17,0.242342,8,983.855,4.06498e-05,0,25.4254,0,87.3354
21,11.6082,-1,0.115819,9,672.86,1.94271e-05,0,25.4254,0,87.3354
21,0.450565,-1,0.253505,10,26.1167,4.25223e-05,0,25.4254,0,87.3354
21,1.98919,2,0.398178,11,115.302,6.67893e-05,0,25.4254,0,87.3354
21,9.57999,-1,0.218764,12,555.297,3.66949e-05,0,25.4254,0,87.3354
21,1,1,1,13,57.9642,0.000167737,0,25.4254,0,87.3354
21,5.90023,6,0.115709,14,342.002,1.94088e-05,0,25.4254,0,87.3354
21,5.22905,-1,0.169865,15,303.098,2.84927e-05,0,25.4254,0,87.3354
21,13.0509,13,0.212539,16,756.483,3.56508e-05,0,25.4254,0,87.3354
21,13.7364,14,0.193965,17,796.217,3.25351e-05,0,25.4254,0,87.3354
21,18.8874,19,0.131068,18,1094.8,2.19849e-05,0,25.4254,0,87.3354
21,22.3504,22,0.117665,19,1295.52,1.97368e-05,0,25.4254,0,87.3354
22,26.2279,26,0.137788,0,1517.21,2.31985e-05,0,25.5067,0,87.3354
22,1.57155,-1,0.18144,1,90.9096,3.0548e-05,0,25.5067,0,87.3354
22,9.20964,9,0.232832,2,532.75,3.92005e-05,0,25.5067,0,87.3354
22,4.14295,-1,0.178109,3,239.657,2.99871e-05,0,25.5067,0,87.3354
22,3.05537,3,0.215773,4,176.744,3.63284e-05,0,25.5067,0,87.3354
22,2.67901,-1,0.187987,5,154.973,3.16502e-05,0,25.5067,0,87.3354
22,16.9198,17,0.356648,6,978.757,6.00466e-05,1,25.5067,0,87.3354
22,18.5422,19,0.142734,7,1072.61,2.40313e-05,0,25.5067,0,87.3354
22,17.0311,17,0.328921,8,985.199,5.53785e-05,0,25.5067,0,87.3354
22,11.632,-1,0.125654,9,672.874,2.11556e-05,0,25.5067,0,87.3354
22,0.441547,-1,0.24636,10,25.5421,4.14781e-05,0,25.5067,0,87.3354
22,1.98676,2,0.385214,11,114.928,6.48562e-05,0,25.5067,0,87.3354
22,9.6014,-1,0.235949,12,555.412,3.97253e-05,0,25.5067,0,87.3354
22,1,1,1,13,57.8469,0.000168364,0,25.5067,0,87.3354
22,5.92177,6,0.111253,14,342.556,1.87309e-05,0,25.5067,0,87.3354
22,5.18307,-1,0.16811,15,299.825,2.83036e-05,0,25.5067,0,87.3354
22,13.0797,13,0.231916,16,756.62,3.90462e-05,0,25.5067,0,87.3354
22,13.7674,14,0.208047,17,796.401,3.50275e-05,0,25.5067,0,87.3354
22,15.7052,16,0.102467,18,908.499,1.72518e-05,1,25.5067,0,87.3354
22,22.4846,22,0.127793,19,1300.66,2.15157e-05,0,25.5067,0,87.3354
23,26.3033,26,0.149531,0,1517.24,2.51407e-05,0,25.5593,0,87.3354
23,1.6082,-1,0.169346,1,92.7649,2.84721e-05,0,25.5593,0,87.3354
23,9.15073,9,0.250771,2,527.836,4.21622e-05,0,25.5593,0,87.3354
23,4.16376,-1,0.184317,3,240.176,3.09893e-05,0,25.5593,0,87.3354
23,3.06749,3,0.209906,4,176.94,3.52915e-05,0,25.5593,0,87.3354
23,2.66887,-1,0.192933,5,153.947,3.24378e-05,0,25.5593,0,87.3354
23,16.9672,17,0.352774,6,978.708,5.93118e-05,0,25.5593,0,87.3354
23,23.1499,23,0.127559,7,1335.34,2.14465e-05,1,25.5593,0,87.3354
23,17.0802,17,0.311679,8,985.228,5.24026e-05,0,25.5593,0,87.3354
23,11.593,-1,0.136459,9,668.715,2.29429e-05,0,25.5593,0,87.3354
23,0.43124,-1,0.241239,10,24.8749,4.05595e-05,0,25.5593,0,87.3354
23,1.97067,2,0.369218,11,113.673,6.20765e-05,0,25.5593,0,87.3354
23,9.63321,-1,0.24984,12,555.667,4.20056e-05,0,25.5593,0,87.3354
23,1,1,1,13,57.6824,0.00016813,0,25.5593,0,87.3354
23,5.94079,6,0.106875,14,342.679,1.79689e-05,0,25.5593,0,87.3354
23,5.19891,-1,0.164036,15,299.885,2.75794e-05,0,25.5593,0,87.3354
23,15.9337,16,0.129879,16,919.094,2.18365e-05,1,25.5593,0,87.3354
23,13.814,14,0.218105,17,796.822,3.667e-05,0,25.5593,0,87.3354
23,15.8152,16,0.15417,18,912.261,2.59207e-05,0,25.5593,0,87.3354
23,22.552,23,0.137603,19,1300.85,2.31352e-05,0,25.5593,0,87.3354
24,26.3482,26,0.159471,0,1517.22,2.67565e-05,0,25.5811,0,87.3354
24,1.60531,-1,0.147475,1,92.439,2.47439e-05,0,25.5811,0,87.3354
24,9.16974,9,0.273245,2,528.024,4.58458e-05,0,25.5811,0,87.3354
24,4.18227,-1,0.189044,3,240.829,3.17184e-05,0,25.5811,0,87.3354
24,3.07641,3,0.199582,4,177.15,3.34865e-05,0,25.5811,0,87.3354
24,2.66134,-1,0.195297,5,153.249,3.27676e-05,0,25.5811,0,87.3354
24,16.9961,17,0.342925,6,978.693,5.7537e-05,0,25.5811,0,87.3354
24,23.1939,23,0.132519,7,1335.58,2.22345e-05,0,25.5811,0,87.3354
24,17.1123,17,0.284382,8,985.383,4.77145e-05,0,25.5811,0,87.3354
24,11.6125,-1,0.14375,9,668.686,2.41188e-05,0,25.5811,0,87.3354
24,0.421345,-1,0.235635,10,24.2625,3.95355e-05,0,25.5811,0,87.3354
24,1.98272,2,0.349641,11,114.171,5.86638e-05,0,25.5811,0,87.3354
24,9.64639,-1,0.266526,12,555.471,4.47186e-05,0,25.5811,0,87.3354
24,1,1,1,13,57.5833,0.000167783,0,25.5811,0,87.3354
24,14.0825,14,0.112864,14,810.917,1.89367e-05,1,25.5811,0,87.3354
24,5.20816,-1,0.157981,15,299.903,2.65066e-05,0,25.5811,0,87.3354
24,15.9563,16,0.117426,16,918.814,1.97021e-05,0,25.5811,0,87.3354
24,13.8403,14,0.228013,17,796.968,3.82568e-05,0,25.5811,0,87.3354
24,15.7896,16,0.155544,18,909.216,2.60976e-05,0,25.5811,0,87.3354
24,22.5938,23,0.145455,19,1301.03,2.44049e-05,0,25.5811,0,87.3354
25,26.3546,26,0.167254,0,1517.22,2.79761e-05,0,25.5703,0,87.3354
25,1.59177,-1,0.132658,1,91.6371,2.21893e-05,0,25.5703,0,87.3354
25,9.17428,9,0.292058,2,528.157,4.88516e-05,0,25.5703,0,87.3354
25,4.1891,-1,0.192353,3,241.164,3.21743e-05,0,25.5703,0,87.3354
25,3.08297,3,0.186769,4,177.485,3.12403e-05,0,25.5703,0,87.3354
25,2.64969,-1,0.196799,5,152.541,3.29179e-05,0,25.5703,0,87.3354
25,16.9994,17,0.32788,6,978.646,5.48434e-05,0,25.5703,0,87.3354
25,18.8243,19,0.163086,7,1083.7,2.72789e-05,1,25.5703,0,87.3354
25,17.123,17,0.248662,8,985.761,4.1593e-05,0,25.5703,0,87.3354
25,11.6114,-1,0.14942,9,668.458,2.4993e-05,0,25.5703,0,87.3354
25,0.404773,-1,0.229002,10,23.3025,3.83045e-05,0,25.5703,0,87.3354
25,1.97726,2,0.337835,11,113.83,5.65086e-05,0,25.5703,0,87.3354
25,9.64539,-1,0.28053,12,555.278,4.69234e-05,0,25.5703,0,87.3354
25,1,1,1,13,57.5693,0.000167267,0,25.5703,0,87.3354
25,14.1313,14,0.110007,14,813.526,1.84005e-05,0,25.5703,0,87.3354
25,5.20991,-1,0.150093,15,299.931,2.51056e-05,0,25.5703,0,87.3354
25,15.9538,16,0.10971,16,918.452,1.83508e-05,0,25.5703,0,87.3354
25,13.841,14,0.220613,17,796.814,3.69013e-05,0,25.5703,0,87.3354
25,15.7874,16,0.160322,18,908.868,2.68166e-05,0,25.5703,0,87.3354
25,22.6021,23,0.151073,19,1301.19,2.52695e-05,0,25.5703,0,87.3354
26,26.3617,26,0.172399,0,1517.25,2.8743e-05,0,25.5264,0,87.3354
26,1.59381,-1,0.127636,1,91.7315,2.128e-05,0,25.5264,0,87.3354
26,9.17815,9,0.305605,2,528.248,5.09517e-05,0,25.5264,0,87.3354
26,4.26359,-1,0.195423,3,245.391,3.25818e-05,0,25.5264,0,87.3354
26,3.0965,-1,0.173639,4,178.219,2.89499e-05,0,25.5264,0,87.3354
26,2.63688,-1,0.197241,5,151.766,3.28849e-05,0,25.5264,0,87.3354
26,17.0011,17,0.310286,6,978.5,5.17323e-05,0,25.5264,0,87.3354
26,18.7351,19,0.166434,7,1078.3,2.77486e-05,0,25.5264,0,87.3354
26,17.146,17,0.210162,8,986.835,3.50392e-05,0,25.5264,0,87.3354
26,11.6108,-1,0.153259,9,668.258,2.55521e-05,0,25.5264,0,87.3354
26,0.390762,-1,0.222866,10,22.4903,3.71572e-05,0,25.5264,0,87.3354
26,1.97864,2,0.318549,11,113.881,5.31099e-05,0,25.5264,0,87.3354
26,9.64509,-1,0.2899,12,555.123,4.83333e-05,0,25.5264,0,87.3354
26,1,1,1,13,57.555,0.000166724,0,25.5264,0,87.3354
26,13.9393,14,0.221103,14,802.278,3.68633e-05,0,25.5264,0,87.3354
26,5.20897,-1,0.140553,15,299.802,2.34336e-05,0,25.5264,0,87.3354
26,15.923,16,0.0981978,16,916.447,1.6372e-05,0,25.5264,0,87.3354
26,13.234,13,0.282961,17,761.681,4.71764e-05,0,25.5264,0,87.3354
26,15.7866,16,0.160676,18,908.598,2.67885e-05,0,25.5264,0,87.3354
26,22.6108,23,0.154718,19,1301.36,2.57953e-05,0,25.5264,0,87.3354
27,26.3167,26,0.175284,0,1517.24,2.90408e-05,0,25.4474,0,87.3354
27,1.58381,-1,0.131466,1,91.3116,2.17811e-05,0,25.4474,0,87.3354
27,9.16284,9,0.313797,2,528.266,5.19894e-05,0,25.4474,0,87.3354
27,4.26223,-1,0.197156,3,245.731,3.26646e-05,0,25.4474,0,87.3354
27,3.13145,-1,0.168814,4,180.538,2.79688e-05,0,25.4474,0,87.3354
27,2.61386,-1,0.198939,5,150.697,3.296e-05,0,25.4474,0,87.3354
27,16.9659,17,0.296488,6,978.139,4.91217e-05,0,25.4474,0,87.3354
27,18.7051,19,0.165489,7,1078.41,2.7418e-05,0,25.4474,0,87.3354
27,17.1591,17,0.184286,8,989.275,3.05322e-05,0,25.4474,0,87.3354
27,11.5908,-1,0.15562,9,668.244,2.57829e-05,0,25.4474,0,87.3354
27,0.379202,-1,0.219905,10,21.8622,3.64335e-05,0,25.4474,0,87.3354
27,1.97667,2,0.303741,11,113.961,5.03233e-05,0,25.4474,0,87.3354
27,9.6263,-1,0.294474,12,554.986,4.8788e-05,0,25.4474,0,87.3354
27,1,1,1,13,57.6531,0.000165679,0,25.4474,0,87.3354
27,13.9101,14,0.224413,14,801.961,3.71804e-05,0,25.4474,0,87.3354
27,5.192,-1,0.1314,15,299.335,2.17702e-05,0,25.4474,0,87.3354
27,15.882,16,0.0886693,16,915.645,1.46906e-05,0,25.4474,0,87.3354
27,13.3097,13,0.287566,17,767.344,4.76436e-05,0,25.4474,0,87.3354
27,15.759,16,0.161627,18,908.554,2.67782e-05,0,25.4474,0,87.3354
27,22.653,23,0.158737,19,1306.02,2.62993e-05,0,25.4474,0,87.3354
28,26.2443,26,0.175801,0,1517.28,2.88343e-05,0,25.335,0,87.3354
28,1.58879,-1,0.140832,1,91.8533,2.30988e-05,0,25.335,0,87.3354
28,9.13585,9,0.316531,2,528.176,5.19163e-05,0,25.335,0,87.3354
28,4.25335,-1,0.196689,3,245.901,3.22603e-05,0,25.335,0,87.3354
28,3.12792,-1,0.158377,4,180.836,2.59765e-05,0,25.335,0,87.3354
28,2.59249,-1,0.200755,5,149.881,3.29271e-05,0,25.335,0,87.3354
28,16.91,17,0.292604,6,977.63,4.79919e-05,0,25.335,0,87.3354
28,18.6518,19,0.162246,7,1078.33,2.66111e-05,0,25.335,0,87.3354
28,17.2165,17,0.240438,8,995.348,3.94358e-05,0,25.335,0,87.3354
28,11.5548,-1,0.156443,9,668.026,2.56593e-05,0,25.335,0,87.3354
28,0.371026,-1,0.222944,10,21.4503,3.65665e-05,0,25.335,0,87.3354
28,1.97368,2,0.293301,11,114.105,4.81063e-05,0,25.335,0,87.3354
28,9.5999,-1,0.293405,12,555.004,4.81233e-05,0,25.335,0,87.3354
28,1,1,1,13,57.8135,0.000164017,0,25.335,0,87.3354
28,13.8727,14,0.222837,14,802.029,3.6549e-05,0,25.335,0,87.3354
28,5.1654,-1,0.123152,15,298.63,2.01989e-05,0,25.335,0,87.3354
28,15.8154,16,0.0938408,16,914.347,1.53914e-05,0,25.335,0,87.3354
28,13.2728,13,0.286823,17,767.346,4.70438e-05,0,25.335,0,87.3354
28,15.7152,16,0.155233,18,908.553,2.54607e-05,0,25.335,0,87.3354
28,22.589,23,0.159897,19,1305.95,2.62257e-05,0,25.335,0,87.3354
29,26.2124,26,0.174428,0,1517.28,2.81477e-05,0,25.1777,0,87.3354
29,1.54955,-1,0.150801,1,89.6943,2.4335e-05,0,25.1777,0,87.3354
29,9.11665,9,0.311196,2,527.709,5.0218e-05,0,25.1777,0,87.3354
29,4.26666,-1,0.193357,3,246.972,3.12023e-05,0,25.1777,0,87.3354
29,3.10459,-1,0.151363,4,179.707,2.44257e-05,0,25.1777,0,87.3354
29,2.58332,-1,0.199611,5,149.533,3.22115e-05,0,25.1777,0,87.3354
29,16.9978,17,0.363972,6,983.901,5.87347e-05,0,25.1777,0,87.3354
29,18.6268,19,0.156876,7,1078.19,2.53153e-05,0,25.1777,0,87.3354
29,9.80199,10,0.164807,8,567.38,2.6595e-05,1,25.1777,0,87.3354
29,11.542,-1,0.156322,9,668.097,2.52259e-05,0,25.1777,0,87.3354
29,0.373353,-1,0.230582,10,21.6112,3.72094e-05,0,25.1777,0,87.3354
29,1.96656,2,0.293389,11,113.832,4.73445e-05,0,25.1777,0,87.3354
29,9.49943,-1,0.273324,12,549.866,4.41067e-05,0,25.1777,0,87.3354
29,1,1,1,13,57.8841,0.000161371,0,25.1777,0,87.3354
29,13.8577,14,0.219512,14,802.138,3.54229e-05,0,25.1777,0,87.3354
29,4.20209,-1,0.113428,15,243.234,1.8304e-05,1,25.1777,0,87.3354
29,15.7757,16,0.170762,16,913.163,2.75562e-05,0,25.1777,0,87.3354
29,13.2553,13,0.283125,17,767.271,4.56883e-05,0,25.1777,0,87.3354
29,12.4802,-1,0.158925,18,722.406,2.5646e-05,1,25.1777,0,87.3354
29,22.5614,23,0.159499,19,1305.95,2.57386e-05,0,25.1777,0,87.3354
30,26.1333,26,0.171408,0,1517.27,2.70007e-05,0,24.9673,0,87.3354
30,1.55319,-1,0.164352,1,90.176,2.58892e-05,0,24.9673,0,87.3354
30,9.08713,9,0.307628,2,527.586,4.84586e-05,0,24.9673,0,87.3354
30,4.22174,-1,0.1781,3,245.109,2.8055e-05,0,24.9673,0,87.3354
30,3.07038,3,0.146739,4,178.262,2.31148e-05,0,24.9673,0,87.3354
30,2.55861,-1,0.203241,5,148.549,3.20151e-05,0,24.9673,0,87.3354
30,16.9461,17,0.360669,6,983.866,5.68138e-05,0,24.9673,0,87.3354
30,18.5687,19,0.149877,7,1078.07,2.3609e-05,0,24.9673,0,87.3354
30,4.49489,-1,0.106174,8,260.967,1.67249e-05,1,24.9673,0,87.3354
30,11.5055,-1,0.155569,9,667.994,2.45057e-05,0,24.9673,0,87.3354
30,0.385764,-1,0.240169,10,22.397,3.78321e-05,0,24.9673,0,87.3354
30,1.95985,2,0.296508,11,113.787,4.67069e-05,0,24.9673,0,87.3354
30,9.48916,-1,0.283161,12,550.928,4.46045e-05,0,24.9673,0,87.3354
30,1,1,1,13,58.0586,0.000157523,0,24.9673,0,87.3354
30,13.8168,14,0.214597,14,802.186,3.3804e-05,0,24.9673,0,87.3354
30,23.7977,24,0.14564,15,1381.66,2.29417e-05,1,24.9673,0,87.3354
30,15.7307,16,0.173814,16,913.302,2.73798e-05,0,24.9673,0,87.3354
30,13.2153,13,0.276253,17,767.262,4.35162e-05,0,24.9673,0,87.3354
30,12.4434,-1,0.155236,18,722.446,2.44532e-05,0,24.9673,0,87.3354
30,22.4928,22,0.157925,19,1305.9,2.48768e-05,0,24.9673,0,87.3354
31,26.0501,26,0.166659,0,1517.24,2.54226e-05,0,24.7005,0,87.3354
31,1.54674,-1,0.167179,1,90.087,2.55019e-05,0,24.7005,0,87.3354
31,9.05871,9,0.3032,2,527.607,4.62509e-05,0,24.7005,0,87.3354
31,4.31366,-1,0.182354,3,251.241,2.78168e-05,0,24.7005,0,87.3354
31,3.04852,3,0.13775,4,177.555,2.10127e-05,0,24.7005,0,87.3354
31,2.5177,-1,0.211005,5,146.638,3.21874e-05,0,24.7005,0,87.3354
31,16.8922,17,0.353817,6,983.852,5.39723e-05,0,24.7005,0,87.3354
31,18.4689,18,0.135828,7,1075.69,2.07196e-05,0,24.7005,0,87.3354
31,18.7507,19,0.109489,8,1092.1,1.67017e-05,1,24.7005,0,87.3354
31,11.4716,-1,0.154681,9,668.141,2.35955e-05,0,24.7005,0,87.3354
31,0.396855,-1,0.253947,10,23.1141,3.87379e-05,0,24.7005,0,87.3354
31,1.9531,2,0.303729,11,113.754,4.63317e-05,0,24.7005,0,87.3354
31,9.45892,-1,0.273863,12,550.917,4.17758e-05,0,24.7005,0,87.3354
31,1,1,1,13,58.2431,0.000152543,0,24.7005,0,87.3354
31,13.7758,14,0.208509,14,802.347,3.18065e-05,0,24.7005,0,87.3354
31,23.7167,24,0.149195,15,1381.33,2.27586e-05,0,24.7005,0,87.3354
31,15.6828,16,0.176071,16,913.417,2.68584e-05,0,24.7005,0,87.3354
31,13.1728,13,0.266567,17,767.227,4.06629e-05,0,24.7005,0,87.3354
31,12.405,-1,0.15061,18,722.505,2.29745e-05,0,24.7005,0,87.3354
31,22.4209,22,0.155027,19,1305.87,2.36483e-05,0,24.7005,0,87.3354
32,25.9793,26,0.159926,0,1517.2,2.34768e-05,0,24.3769,0,87.3354
32,1.52537,-1,0.193923,1,89.0819,2.84675e-05,0,24.3769,0,87.3354
32,9.03637,9,0.296145,2,527.727,4.34735e-05,0,24.3769,0,87.3354
32,4.30141,-1,0.176361,3,251.204,2.58894e-05,0,24.3769,0,87.3354
32,3.04302,3,0.133421,4,177.713,1.9586e-05,0,24.3769,0,87.3354
32,2.49517,-1,0.223681,5,145.719,3.28358e-05,0,24.3769,0,87.3354
32,16.8456,17,0.343095,6,983.788,5.03657e-05,0,24.3769,0,87.3354
32,18.3899,18,0.134635,7,1073.97,1.97641e-05,0,24.3769,0,87.3354
32,18.6353,19,0.128502,8,1088.31,1.88638e-05,0,24.3769,0,87.3354
32,11.4433,-1,0.153481,9,668.291,2.25307e-05,0,24.3769,0,87.3354
32,0.399679,-1,0.270829,10,23.3414,3.97572e-05,0,24.3769,0,87.3354
32,1.95584,2,0.311146,11,114.222,4.56755e-05,0,24.3769,0,87.3354
32,9.43232,-1,0.262085,12,550.85,3.84735e-05,0,24.3769,0,87.3354
32,1,1,1,13,58.4003,0.000146798,0,24.3769,0,87.3354
32,13.7417,14,0.201131,14,802.52,2.95257e-05,0,24.3769,0,87.3354
32,23.615,24,0.147283,15,1379.12,2.16209e-05,0,24.3769,0,87.3354
32,15.6442,16,0.176764,16,913.626,2.59486e-05,0,24.3769,0,87.3354
32,13.1355,13,0.254549,17,767.119,3.73673e-05,0,24.3769,0,87.3354
32,12.4458,-1,0.145952,18,726.837,2.14254e-05,0,24.3769,0,87.3354
32,22.3579,22,0.150468,19,1305.71,2.20883e-05,0,24.3769,0,87.3354
33,25.924,26,0.151949,0,1517.19,2.12141e-05,0,23.9995,0,87.3354
33,1.58805,-1,0.221184,1,92.9402,3.08803e-05,0,23.9995,0,87.3354
33,9.01971,9,0.288648,2,527.875,4.02992e-05,0,23.9995,0,87.3354
33,4.28827,-1,0.169971,3,250.97,2.37302e-05,0,23.9995,0,87.3354
33,3.03233,3,0.13423,4,177.466,1.87403e-05,0,23.9995,0,87.3354
33,2.43715,-1,0.234606,5,142.633,3.27541e-05,0,23.9995,0,87.3354
33,16.8088,17,0.330511,6,983.729,4.61439e-05,0,23.9995,0,87.3354
33,18.3571,18,0.120023,7,1074.34,1.67568e-05,0,23.9995,0,87.3354
33,10.1324,10,0.129738,8,592.997,1.81131e-05,1,23.9995,0,87.3354
33,11.4212,-1,0.152301,9,668.424,2.12633e-05,0,23.9995,0,87.3354
